Style,Category,Artist,Title,Year,Image URL,Painting Info URL,Artist Info URL,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral
Post Renaissance Art,Romanticism,Theodore Gericault,Officer of the Chasseurs charging on horseback,1812,https://use2-uploads8.wikiart.org/images/theodore-gericault/officer-of-the-chasseurs-charging-on-horseback.jpg,https://www.wikiart.org/en/theodore-gericault/officer-of-the-chasseurs-charging-on-horseback,https://www.wikiart.org/en/theodore-gericault,yes,face,1.9,0.1,0,0.2,0.1,0.1,0,0.2,0,0.1,0.1,0,0,0,0,0,0,0,0,0.8,0
Post Renaissance Art,Romanticism,Pavel Svinyin,Merry Making at the Wayside Inn,1812,https://use2-uploads2.wikiart.org/images/pavel-svinyin/merry-making-at-the-wayside-inn-1812.jpg,https://www.wikiart.org/en/pavel-svinyin/merry-making-at-the-wayside-inn-1812,https://www.wikiart.org/en/pavel-svinyin,yes,face,1.33,0,0,0.167,0.167,0,0,0,0.167,0.667,0.333,0.083,0.333,0,0,0,0,0,0.083,0.167,0
Post Renaissance Art,Romanticism,William Collins,Children Playing with Puppies,1812,https://use2-uploads2.wikiart.org/images/william-collins/children-playing-with-puppies-1812.jpg,https://www.wikiart.org/en/william-collins/children-playing-with-puppies-1812,https://www.wikiart.org/en/william-collins,yes,face,2.5,0,0,0,0,0,0,0,0,1,0.2,0.6,0.3,0,0,0,0,0,0,0.1,0
Post Renaissance Art,"Neoclassicism,Romanticism",Anne-Louis Girodet,Napoleon I in Coronation robes,1812,https://use2-uploads0.wikiart.org/images/anne-louis-girodet/napoleon-i-in-coronation-robes-1812(1).jpg,https://www.wikiart.org/en/anne-louis-girodet/napoleon-i-in-coronation-robes-1812,https://www.wikiart.org/en/anne-louis-girodet,yes,face,1.4,0.1,0,0.1,0.5,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0.9,0
Post Renaissance Art,Romanticism,David Wilkie,The Bag-Piper,1813,https://use2-uploads1.wikiart.org/images/david-wilkie/the-bag-piper-1813.jpg,https://www.wikiart.org/en/david-wilkie/the-bag-piper-1813,https://www.wikiart.org/en/david-wilkie,yes,face,1.73,0.182,0,0.091,0.091,0,0,0.091,0,0.182,0.091,0.091,0,0.091,0,0,0,0,0,0.727,0
Post Renaissance Art,Neoclassicism,Domingos Sequeira,Retrato de Conde de Farrobo,1813,https://use2-uploads2.wikiart.org/images/domingos-sequeira/retrato-de-conde-de-farrobo-1813.jpg,https://www.wikiart.org/en/domingos-sequeira/retrato-de-conde-de-farrobo-1813,https://www.wikiart.org/en/domingos-sequeira,yes,face,1.33,0,0.083,0.083,0.25,0,0,0,0.083,0.083,0.083,0,0.25,0,0,0,0,0,0.083,0.667,0
Post Renaissance Art,Romanticism,David Wilkie,The letter of introduction,1813,https://use2-uploads8.wikiart.org/images/david-wilkie/the-letter-of-introduction-1813(1).jpg,https://www.wikiart.org/en/david-wilkie/the-letter-of-introduction-1813,https://www.wikiart.org/en/david-wilkie,yes,face,2,0.1,0,0.4,0,0,0,0.2,0,0.1,0.4,0,0.4,0.1,0,0.1,0,0,0.2,0.3,0
Post Renaissance Art,Neoclassicism,Jean Auguste Dominique Ingres,The Grande Odalisque,1814,https://use2-uploads7.wikiart.org/images/jean-auguste-dominique-ingres/the-grande-odalisque-1814.jpg,https://www.wikiart.org/en/jean-auguste-dominique-ingres/the-grande-odalisque-1814,https://www.wikiart.org/en/jean-auguste-dominique-ingres,yes,face,1.92,0.077,0,0.154,0.077,0,0,0,0,0.462,0.231,0,0.231,0,0,0,0.077,0,0.077,0.385,0
Post Renaissance Art,Realism,Theodore Gericault,The Wounded Cuirassier,1814,https://use2-uploads7.wikiart.org/images/theodore-gericault/the-wounded-cuirassier-1814.jpg,https://www.wikiart.org/en/theodore-gericault/the-wounded-cuirassier-1814,https://www.wikiart.org/en/theodore-gericault,yes,face,1.1,0,0,0,0.2,0,0,0.5,0,0.1,0.1,0,0,0.1,0,0.2,0,0,0,0.3,0
Post Renaissance Art,Neoclassicism,Joseph Anton Koch,Noah&#39;s Offers up Thanks,1814,https://use2-uploads3.wikiart.org/00138/images/joseph-anton-koch/1814-koch-noahs-dankopfer-anagoria.JPG,https://www.wikiart.org/en/joseph-anton-koch/noahs-offers-up-thanks-1814,https://www.wikiart.org/en/joseph-anton-koch,yes,face,1.9,0,0,0.2,0,0,0,0.1,0.3,0.5,0.5,0.1,0.2,0,0,0,0,0,0,0.2,0
Post Renaissance Art,Neoclassicism,Christoffer Wilhelm Eckersberg,Portrait of Anna Maria Magnani,1814,https://use2-uploads0.wikiart.org/images/christoffer-wilhelm-eckersberg/portrait-of-anna-maria-magnani-1814.jpg,https://www.wikiart.org/en/christoffer-wilhelm-eckersberg/portrait-of-anna-maria-magnani-1814,https://www.wikiart.org/en/christoffer-wilhelm-eckersberg,yes,face,2.27,0,0,0,0.091,0,0,0,0.091,0.182,0.091,0.182,0.182,0,0,0,0,0.091,0.182,0.364,0
Post Renaissance Art,Romanticism,Henry Raeburn,Boy and Rabbit,1814,https://use2-uploads7.wikiart.org/images/henry-raeburn/boy-and-rabbit.jpg,https://www.wikiart.org/en/henry-raeburn/boy-and-rabbit,https://www.wikiart.org/en/henry-raeburn,yes,face,1.7,0.1,0.1,0,0,0,0,0,0.1,0.7,0.5,0.3,0.3,0,0,0,0,0.1,0,0.1,0
Post Renaissance Art,Romanticism,Alexander Orlowski,Portrait of Denis Davydov,1814,https://use2-uploads1.wikiart.org/images/alexander-orlowski/portrait-of-denis-davydov-1814.jpg,https://www.wikiart.org/en/alexander-orlowski/portrait-of-denis-davydov-1814,https://www.wikiart.org/en/alexander-orlowski,yes,face,0.8,0,0.2,0,0.3,0,0.1,0.1,0.1,0.2,0.2,0,0.1,0.1,0,0,0,0,0,0.6,0
Post Renaissance Art,Romanticism,Francisco Goya,The Third of May 1808 (Execution of the Defenders of Madrid),1814,https://use2-uploads3.wikiart.org/images/francisco-goya/execution-of-the-defenders-of-madrid-3rd-may-1808-1814.jpg,https://www.wikiart.org/en/francisco-goya/the-third-of-may-1808-execution-of-the-defenders-of-madrid-1814-1,https://www.wikiart.org/en/francisco-goya,yes,face,1.1,0,0.6,0,0.3,0.3,0.4,0.7,0,0,0.1,0,0,0.2,0.1,0.3,0.3,0.1,0.1,0,0
Post Renaissance Art,Romanticism,Horace Vernet,The Emperor Napoleon I,1815,https://use2-uploads2.wikiart.org/images/horace-vernet/the-emperor-napoleon-i-1815.jpg,https://www.wikiart.org/en/horace-vernet/the-emperor-napoleon-i-1815,https://www.wikiart.org/en/horace-vernet,yes,face,1.5,0,0,0,0.4,0,0.1,0.1,0.1,0.2,0.2,0.1,0,0,0,0.1,0,0,0,0.9,0
Post Renaissance Art,Neoclassicism,Pierre-Narcisse Guerin,Aeneas tells Dido the misfortunes of the Trojan city,1815,https://use2-uploads0.wikiart.org/images/pierre-narcisse-guerin/aeneas-tells-dido-the-misfortunes-of-the-trojan-city.jpg,https://www.wikiart.org/en/pierre-narcisse-guerin/aeneas-tells-dido-the-misfortunes-of-the-trojan-city,https://www.wikiart.org/en/pierre-narcisse-guerin,yes,face,2.1,0,0,0.1,0,0,0,0,0,0.4,0,0.3,0.2,0.1,0.1,0.3,0,0,0.2,0.4,0
Post Renaissance Art,Romanticism,Thomas Lawrence,"HRH George, Prince of Wales, KG",1815,https://use2-uploads2.wikiart.org/images/thomas-lawrence/hrh-george-prince-of-wales-kg-1815.jpg,https://www.wikiart.org/en/thomas-lawrence/hrh-george-prince-of-wales-kg-1815,https://www.wikiart.org/en/thomas-lawrence,yes,face,1.4,0.2,0,0,0.3,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0.9,0
Post Renaissance Art,Romanticism,David Wilkie,"Billy Waters, mariner and street performer/ beggar",1815,https://use2-uploads0.wikiart.org/images/david-wilkie/billy-waters-mariner-and-street-performer-beggar-1815.jpg,https://www.wikiart.org/en/david-wilkie/billy-waters-mariner-and-street-performer-beggar-1815,https://www.wikiart.org/en/david-wilkie,yes,face,0.91,0,0,0.182,0,0,0,0.182,0.091,0.091,0.091,0.091,0.182,0.091,0.091,0.182,0.091,0.091,0.091,0.545,0
Post Renaissance Art,Romanticism,James Ward ,Beef,1815,https://use2-uploads8.wikiart.org/images/james-ward/beef-1815.jpg,https://www.wikiart.org/en/james-ward/beef-1815,https://www.wikiart.org/en/james-ward,yes,body,-0.9,0,0.1,0.1,0.1,0,0.4,0.5,0,0,0.1,0,0.1,0,0.1,0.1,0.1,0,0.1,0.1,0
Post Renaissance Art,Neoclassicism,Antoine-Jean Gros,General Baston De Lariboisi&#232;re and His Son Ferdinand,1815,https://use2-uploads6.wikiart.org/00118/images/antoine-jean-gros/general-baston-de-lariboisi-re-and-his-son-ferdinand-1815.jpg,https://www.wikiart.org/en/antoine-jean-gros/general-baston-de-lariboisiere-and-his-son-ferdinand-1815,https://www.wikiart.org/en/antoine-jean-gros,yes,face,0.85,0,0,0.077,0.538,0,0,0,0,0.154,0,0.077,0.077,0,0,0.077,0,0,0,0.692,0
Post Renaissance Art,Romanticism,David Wilkie,Distraining for Rent,1815,https://use2-uploads2.wikiart.org/images/david-wilkie/distraining-for-rent-1815(1).jpg,https://www.wikiart.org/en/david-wilkie/distraining-for-rent-1815,https://www.wikiart.org/en/david-wilkie,yes,face,1.5,0,0,0.1,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.5,0,0,0,0.2,0
Post Renaissance Art,Romanticism,John Constable,Weymouth Bay with Jordan Hill,1816,https://use2-uploads1.wikiart.org/images/john-constable/weymouth-bay-with-jordan-hill-1816.jpg,https://www.wikiart.org/en/john-constable/weymouth-bay-with-jordan-hill-1816,https://www.wikiart.org/en/john-constable,yes,none,1.25,0,0,0.167,0.083,0,0,0,0.167,0.5,0.083,0,0.083,0.083,0,0,0,0,0.083,0.083,0
Post Renaissance Art,Romanticism,Alexander Orlowski,Horsemen,1816,https://use2-uploads2.wikiart.org/images/alexander-orlowski/horsemen-1816.jpg,https://www.wikiart.org/en/alexander-orlowski/horsemen-1816,https://www.wikiart.org/en/alexander-orlowski,yes,face,2.1,0,0,0.1,0.1,0.1,0,0.1,0.4,0.2,0.2,0,0.4,0.1,0.1,0.1,0,0,0,0.8,0
Post Renaissance Art,Neoclassicism,Antonio Canova,Paris,1816,https://use2-uploads4.wikiart.org/images/antonio-canova/paris-1816.jpg,https://www.wikiart.org/en/antonio-canova/paris-1816,https://www.wikiart.org/en/antonio-canova,no,face,1.7,0,0,0.2,0.4,0,0,0,0,0.5,0.1,0.3,0.3,0,0,0,0,0,0.1,0.4,0
Post Renaissance Art,Neoclassicism,Domingos Sequeira,Retrato da Fam&#237;lia do 1&#186; Visconde de Santar&#233;m,1816,https://use2-uploads1.wikiart.org/images/domingos-sequeira/retrato-da-fam-lia-do-1-visconde-de-santar-m-1816.jpg,https://www.wikiart.org/en/domingos-sequeira/retrato-da-fam-lia-do-1-visconde-de-santar-m-1816,https://www.wikiart.org/en/domingos-sequeira,yes,face,2.1,0.1,0,0.1,0,0,0,0,0.1,0.7,0.1,0.4,0.1,0,0,0,0,0,0.1,0.7,0
Post Renaissance Art,Neoclassicism,Benjamin West,Benjamin Franklin Drawing Electricity from the Sky,1816,https://use2-uploads7.wikiart.org/images/benjamin-west/benjamin-franklin-drawing-electricity-from-the-sky.jpg,https://www.wikiart.org/en/benjamin-west/benjamin-franklin-drawing-electricity-from-the-sky,https://www.wikiart.org/en/benjamin-west,yes,face,2.6,0,0,0.2,0,0,0,0.1,0.2,0.3,0.2,0,0.2,0.1,0,0,0,0,0.2,0.8,0
Post Renaissance Art,Romanticism,John Constable,Portrait of Maria Bicknell,1816,https://use2-uploads7.wikiart.org/images/john-constable/portrait-of-maria-bicknell-1816.jpg,https://www.wikiart.org/en/john-constable/portrait-of-maria-bicknell-1816,https://www.wikiart.org/en/john-constable,yes,face,2.1,0.1,0,0,0.1,0,0,0,0.1,0.3,0.5,0.2,0,0,0,0.2,0,0,0,0.7,0
Post Renaissance Art,Romanticism,John Constable,Flatford Mill,1817,https://use2-uploads3.wikiart.org/images/john-constable/flatford-mill-1817.jpg,https://www.wikiart.org/en/john-constable/flatford-mill-1817,https://www.wikiart.org/en/john-constable,yes,face,2.24,0.053,0,0.107,0.013,0,0.027,0,0.08,0.68,0.493,0.067,0.267,0.013,0,0.013,0,0.013,0.053,0.2,0
Post Renaissance Art,Neoclassicism,Pierre-Narcisse Guerin,"Henri de La Rochejaquelein , leader of the revolt in the Vendee",1817,https://use2-uploads4.wikiart.org/images/pierre-narcisse-guerin/henri-de-la-rochejaquelein-1772-94-leader-of-the-revolt-in-the-vendee-1817.jpg,https://www.wikiart.org/en/pierre-narcisse-guerin/henri-de-la-rochejaquelein-1772-94-leader-of-the-revolt-in-the-vendee-1817,https://www.wikiart.org/en/pierre-narcisse-guerin,yes,face,1.23,0.077,0,0.154,0.077,0.231,0.077,0.154,0.154,0.077,0.077,0,0.231,0,0,0,0,0,0.077,0.769,0
Post Renaissance Art,Neoclassicism,Antonio Canova,The Three Graces,1817,https://use2-uploads6.wikiart.org/images/antonio-canova/the-three-graces-1817.jpg,https://www.wikiart.org/en/antonio-canova/the-three-graces-1817,https://www.wikiart.org/en/antonio-canova,no,face,1.9,0.1,0,0.1,0.1,0,0,0.1,0.2,0.7,0.3,0.8,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4,0
Post Renaissance Art,Romanticism,David Wilkie,The Abbotsford family,1817,https://use2-uploads3.wikiart.org/images/david-wilkie/the-abbotsford-family-1817(1).jpg,https://www.wikiart.org/en/david-wilkie/the-abbotsford-family-1817,https://www.wikiart.org/en/david-wilkie,yes,face,1.27,0,0,0.182,0.091,0,0.091,0.091,0.182,0.455,0.182,0.273,0.182,0,0,0,0.091,0,0.091,0.545,0
Post Renaissance Art,Romanticism,John Martin,The Bard,1817,https://use2-uploads4.wikiart.org/images/john-martin/the-bard-1817.jpg,https://www.wikiart.org/en/john-martin/the-bard-1817,https://www.wikiart.org/en/john-martin,yes,face,2.2,0,0.1,0.2,0,0.2,0,0,0,0.6,0.2,0,0.5,0,0,0,0,0,0.1,0.5,0
Post Renaissance Art,Romanticism,John Crome,"Back of the New Mills, Norfolk",1817,https://use2-uploads6.wikiart.org/images/john-crome/back-of-the-new-mills-norfolk-1817.jpg,https://www.wikiart.org/en/john-crome/back-of-the-new-mills-norfolk-1817,https://www.wikiart.org/en/john-crome,yes,none,2,0,0,0,0,0,0,0.1,0,0.6,0.3,0,0.2,0,0,0.1,0,0,0,0,0
Post Renaissance Art,Romanticism,David Wilkie,Sheepwashing,1817,https://use2-uploads0.wikiart.org/images/david-wilkie/sheepwashing-1817.jpg,https://www.wikiart.org/en/david-wilkie/sheepwashing-1817,https://www.wikiart.org/en/david-wilkie,yes,body,1.9,0.1,0.1,0.2,0,0,0,0.1,0.1,0.5,0.5,0,0,0,0,0.2,0,0.1,0,0.1,0
Post Renaissance Art,Romanticism,Pierre-Paul Prud&#39;hon,Arnauld de Beaufort,1818,https://use2-uploads6.wikiart.org/images/pierre-paul-prud-hon/arnauld-de-beaufort-1818.jpg,https://www.wikiart.org/en/pierre-paul-prud-hon/arnauld-de-beaufort-1818,https://www.wikiart.org/en/pierre-paul-prud-hon,yes,face,2,0,0.091,0,0.273,0,0.091,0,0.182,0.091,0.091,0,0.182,0,0,0,0,0,0,0.545,0
Post Renaissance Art,Romanticism,James Ward ,View in Tabley Park,1818,https://use2-uploads5.wikiart.org/images/james-ward/view-in-tabley-park-1818.jpg,https://www.wikiart.org/en/james-ward/view-in-tabley-park-1818,https://www.wikiart.org/en/james-ward,yes,face,1.6,0,0.1,0.1,0,0,0,0.3,0,0.7,0.4,0,0,0,0,0.2,0,0,0,0.2,0
Post Renaissance Art,Romanticism,Caspar David Friedrich,Chalk Cliffs on R&#252;gen,1818,https://use2-uploads1.wikiart.org/images/caspar-david-friedrich/chalk-cliffs-on-r-gen-1818.jpg,https://www.wikiart.org/en/caspar-david-friedrich/chalk-cliffs-on-r-gen-1818,https://www.wikiart.org/en/caspar-david-friedrich,yes,face,1.62,0,0,0.077,0,0,0,0.231,0.077,0.538,0.308,0.077,0.231,0.077,0,0.077,0,0,0.154,0.231,0
Post Renaissance Art,Romanticism,Caspar David Friedrich,The wanderer above the sea of fog,1818,https://use2-uploads8.wikiart.org/images/caspar-david-friedrich/the-wanderer-above-the-sea-of-fog.jpg,https://www.wikiart.org/en/caspar-david-friedrich/the-wanderer-above-the-sea-of-fog,https://www.wikiart.org/en/caspar-david-friedrich,yes,face,1.9,0,0,0.1,0.1,0.1,0,0.2,0.1,0.5,0.1,0.1,0.2,0,0.1,0.3,0,0.1,0,0.4,0
Post Renaissance Art,Romanticism,David Wilkie,The Penny Wedding,1818,https://use2-uploads3.wikiart.org/images/david-wilkie/the-penny-wedding(1).jpg,https://www.wikiart.org/en/david-wilkie/the-penny-wedding,https://www.wikiart.org/en/david-wilkie,yes,face,2.2,0.2,0.1,0,0,0,0.1,0,0,0.8,0.2,0.4,0.1,0.1,0.1,0,0,0,0,0,0
Post Renaissance Art,Neoclassicism,Pierre-Narcisse Guerin,Portrait of Louis du Vergier,1819,https://use2-uploads8.wikiart.org/images/pierre-narcisse-guerin/portrait-of-louis-du-vergier-1819.jpg,https://www.wikiart.org/en/pierre-narcisse-guerin/portrait-of-louis-du-vergier-1819,https://www.wikiart.org/en/pierre-narcisse-guerin,yes,face,1.9,0.1,0,0.1,0.2,0.1,0,0,0,0,0,0,0.2,0,0,0.1,0,0.1,0.1,1,0
Post Renaissance Art,Realism,Theodore Gericault,Anatomical Pieces,1819,https://use2-uploads6.wikiart.org/images/theodore-gericault/anatomical-pieces.jpg,https://www.wikiart.org/en/theodore-gericault/anatomical-pieces-1819-1,https://www.wikiart.org/en/theodore-gericault,yes,none,-0.2,0,0.1,0,0,0,0.5,0.5,0,0.1,0,0,0,0,0,0.2,0,0,0,0,0
Post Renaissance Art,"Neoclassicism,Romanticism",Anne-Louis Girodet,Pygmalion et Galat&#233;e,1819,https://use2-uploads8.wikiart.org/images/anne-louis-girodet/pygmalion-et-galat-e-1819(1).jpg,https://www.wikiart.org/en/anne-louis-girodet/pygmalion-et-galat-e-1819,https://www.wikiart.org/en/anne-louis-girodet,yes,face,2.25,0.083,0,0,0,0,0,0,0.083,0.583,0.417,0.5,0.083,0,0,0,0,0.083,0,0.25,0
Post Renaissance Art,Romanticism,Orest Kiprensky,Girl wearing the poppy wreath,1819,https://use2-uploads2.wikiart.org/images/orest-kiprensky/girl-wearing-the-poppy-wreath-1819.jpg,https://www.wikiart.org/en/orest-kiprensky/girl-wearing-the-poppy-wreath-1819,https://www.wikiart.org/en/orest-kiprensky,yes,face,2.2,0.2,0,0,0,0,0,0,0.1,0.4,0.6,0.5,0.3,0,0,0,0,0.1,0,0.2,0
Post Renaissance Art,Romanticism,Thomas Lawrence,"John Arthur Douglas Bloomfield, 2nd Baron Bloomfield",1819,https://use2-uploads6.wikiart.org/images/thomas-lawrence/john-arthur-douglas-bloomfield-2nd-baron-bloomfield-1819.jpg,https://www.wikiart.org/en/thomas-lawrence/john-arthur-douglas-bloomfield-2nd-baron-bloomfield-1819,https://www.wikiart.org/en/thomas-lawrence,yes,face,1.91,0.091,0,0,0.273,0,0,0,0.091,0.091,0,0,0.273,0,0,0,0,0,0,0.636,0
Post Renaissance Art,Romanticism,John Wilson Carmichael,The Ship Isabella at Sea,1820,https://use2-uploads4.wikiart.org/images/john-wilson-carmichael/the-ship-isabella-at-sea-1820.jpg,https://www.wikiart.org/en/john-wilson-carmichael/the-ship-isabella-at-sea-1820,https://www.wikiart.org/en/john-wilson-carmichael,yes,none,1.82,0.091,0,0.091,0,0.091,0.091,0.091,0.182,0.545,0.364,0,0.091,0,0,0,0,0,0,0.545,0
Post Renaissance Art,Romanticism,Thomas Lawrence,George IV,1820,https://use2-uploads0.wikiart.org/images/thomas-lawrence/george-iv-1820.jpg,https://www.wikiart.org/en/thomas-lawrence/george-iv-1820,https://www.wikiart.org/en/thomas-lawrence,yes,face,2.2,0.1,0,0.1,0.3,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0.6,0
Post Renaissance Art,Romanticism,John Wilson Carmichael,The Shipyard at Hessle Cliff,1820,https://use2-uploads8.wikiart.org/images/john-wilson-carmichael/the-shipyard-at-hessle-cliff-1820.jpg,https://www.wikiart.org/en/john-wilson-carmichael/the-shipyard-at-hessle-cliff-1820,https://www.wikiart.org/en/john-wilson-carmichael,yes,body,2.58,0.083,0,0.167,0,0.083,0,0.083,0.083,0.667,0.333,0.083,0.25,0,0,0,0,0,0,0.25,0
Post Renaissance Art,Romanticism,John Martin,Belshazzar&#39;s Feast,1820,https://use2-uploads5.wikiart.org/images/john-martin/belshazzar-s-feast-1820.jpg,https://www.wikiart.org/en/john-martin/belshazzar-s-feast-1820,https://www.wikiart.org/en/john-martin,yes,face,1.3,0.1,0,0.2,0,0.2,0,0.2,0.1,0.7,0,0,0.1,0,0.1,0,0.1,0,0.1,0.2,0
Post Renaissance Art,Romanticism,John Martin,Macbeth,1820,https://use2-uploads3.wikiart.org/images/john-martin/macbeth-1820.jpg,https://www.wikiart.org/en/john-martin/macbeth-1820,https://www.wikiart.org/en/john-martin,yes,face,1.9,0,0,0.2,0,0,0,0.3,0,0.2,0.1,0,0.2,0.1,0.1,0.1,0,0,0.1,0.3,0
Post Renaissance Art,Neoclassicism,Joseph Anton Koch,Serpentara Landscape with the Procession of the Magi,1820,https://use2-uploads6.wikiart.org/00138/images/joseph-anton-koch/joseph-anton-koch-serpentara-landscape-with-the-procession-of-the-magi-google-art-project-1.jpg,https://www.wikiart.org/en/joseph-anton-koch/serpentara-landscape-with-the-procession-of-the-magi-1820,https://www.wikiart.org/en/joseph-anton-koch,yes,face,1.2,0,0,0.2,0,0,0,0.1,0.1,0.4,0.3,0,0.1,0,0.1,0,0,0,0.1,0.3,0
Post Renaissance Art,Romanticism,Alexander Orlowski,Polish Insurgents in the Forrest at Night,1820,https://use2-uploads3.wikiart.org/images/alexander-orlowski/polish-insurgents-in-the-forrest-at-night.jpg,https://www.wikiart.org/en/alexander-orlowski/polish-insurgents-in-the-forrest-at-night,https://www.wikiart.org/en/alexander-orlowski,yes,face,2.3,0,0,0.3,0,0,0,0.1,0,0.5,0.2,0,0.1,0.1,0.1,0.1,0,0,0.1,0.5,0
Post Renaissance Art,Romanticism,Maxim Vorobiev,Smirna,1820,https://use2-uploads5.wikiart.org/images/maxim-vorobiev/smirna-1820.jpg,https://www.wikiart.org/en/maxim-vorobiev/smirna-1820,https://www.wikiart.org/en/maxim-vorobiev,yes,none,1.8,0,0,0.1,0,0.1,0,0.1,0,0.8,0.3,0,0.2,0,0,0.1,0,0,0,0,0
Post Renaissance Art,Neoclassicism,John Trumbull,The Surrender of General Burgoyne,1821,https://use2-uploads4.wikiart.org/images/john-trumbull/the-surrender-of-general-burgoyne-1821.jpg,https://www.wikiart.org/en/john-trumbull/the-surrender-of-general-burgoyne-1821,https://www.wikiart.org/en/john-trumbull,yes,face,1.38,0.154,0.154,0.077,0.308,0.231,0.154,0.154,0.231,0.077,0.077,0.154,0.231,0.154,0.154,0.077,0.231,0.077,0.077,0.385,0
Post Renaissance Art,Romanticism,John Martin,The Garden of Eden,1821,https://use2-uploads5.wikiart.org/images/john-martin/the-garden-of-eden-1821.jpg,https://www.wikiart.org/en/john-martin/the-garden-of-eden-1821,https://www.wikiart.org/en/john-martin,yes,body,2.18,0.091,0,0.182,0,0,0,0,0.182,0.727,0.364,0.455,0.364,0,0,0,0,0,0,0.273,0
Post Renaissance Art,Romanticism,Theodore Gericault,The Epsom Derby,1821,https://use2-uploads0.wikiart.org/images/theodore-gericault/the-epsom-derby-1821.jpg,https://www.wikiart.org/en/theodore-gericault/the-epsom-derby-1821,https://www.wikiart.org/en/theodore-gericault,yes,face,1.6,0.1,0.1,0.3,0.1,0.1,0,0.2,0,0.6,0,0.1,0.1,0,0,0.2,0,0,0.1,0.4,0
Post Renaissance Art,Romanticism,Thomas Sully,Portrait of the Artist,1821,https://use2-uploads1.wikiart.org/images/thomas-sully/portrait-of-the-artist-1821.jpg,https://www.wikiart.org/en/thomas-sully/portrait-of-the-artist-1821,https://www.wikiart.org/en/thomas-sully,yes,face,2.4,0.1,0,0.1,0.1,0,0,0,0.1,0.5,0.1,0,0.4,0,0,0,0,0,0.1,0.6,0
